vid,birth,death,parentid,level,bindingAvidIni,bindingAvid,infection_no,distance_to_parent,distance_to_root, immK
7885,-7,-4,7767,2,0.8,0.8,0,0,0.0135007,0
7886,-7,-5,7602,2,0.8,0.8,0,0,0.0107814,0
7887,-7,-5,7550,1,0.8,0.8,0,0.0197615,0.0197615,0
7888,-7,-2,7609,2,0.8,0.8,0,0,0.0214159,0
7889,-7,-6,7646,3,0.8,0.8,0,0,0,0
7890,-7,-2,7664,3,0.8,0.8,0,0,0.0457138,0
7891,-7,-3,7675,3,0.8,0.8,0,0,0,0
7892,-7,-6,7584,2,0.8,0.8,0,0,0,0
7893,-7,-4,7698,3,0.8,0.8,0,0,0,0
7894,-7,-4,7610,2,0.8,0.8,0,0,0.00951169,0
7895,-7,-6,7696,2,0.8,0.8,0,0,0,0
7896,-7,-4,7682,3,0.8,0.8,0,0,0,0
7897,-7,-5,7828,3,0.8,0.8,0,0,0,0
7898,-7,-3,7747,3,0.8,0.8,0,0,0,0
7899,-7,-6,7820,4,0.8,0.8,0,0,0,0
7900,-7,-4,7715,3,0.8,0.8,0,0,0,0
7901,-7,-4,7754,3,0.8,0.8,0,0.00411832,0.00411832,0
7902,-7,-11,7592,2,0.8,0.8,0,0.048255,0.056934,0
7903,-7,-5,7721,2,0.8,0.8,0,0,0.0307965,0
7904,-7,-4,7787,3,0.8,0.8,0,0,0.00413827,0
7905,-7,-6,7724,4,0.8,0.8,0,0,0,0
7906,-7,-6,7796,3,0.8,0.8,0,0.000195284,0.0442031,0
7907,-7,-5,7840,4,0.8,0.8,0,0,0.0161811,0
7908,-7,-4,7836,2,0.8,0.8,0,0,0,0
7909,-7,-6,7703,3,0.8,0.8,0,0.0324312,0.0324312,0
7910,-7,-5,7610,2,0.8,0.8,0,0.0648986,0.0744103,0
7911,-7,-6,7618,2,0.8,0.8,0,0,0,0
7912,-7,-5,7781,3,0.8,0.8,0,0,0.006299,0
7913,-7,-3,7865,2,0.8,0.8,0,0,0,0
7914,-7,-5,7746,3,0.8,0.8,0,0,0,0
7915,-7,0,7619,3,0.8,0.8,0,0.033368,0.033368,0
7916,-7,-6,7542,1,0.8,0.8,0,0,0.000660596,0
7917,-7,-11,7619,3,0.8,0.8,0,0.00300059,0.00300059,0
7918,-7,-6,7792,2,0.8,0.8,0,0.0109334,0.0298473,0
7919,-7,-4,7859,4,0.8,0.8,0,0.0490735,0.0490735,0
7920,-7,-5,7857,4,0.8,0.8,0,0,0,0
7921,-7,-6,7776,2,0.8,0.8,0,0,0.0181779,0
7922,-7,-2,7768,3,0.8,0.8,0,0.00152095,0.00152095,0
7923,-7,-6,7654,2,0.8,0.8,0,0,0.0266834,0
7924,-7,-6,7741,2,0.8,0.8,0,0,0,0
7925,-7,-1,7646,3,0.8,0.8,0,0.00574852,0.00574852,0
7926,-7,-5,7559,2,0.8,0.8,0,0,0,0
7927,-7,-6,7862,2,0.8,0.8,0,0,0,0
7928,-7,-6,7816,3,0.8,0.8,0,0,0,0
7929,-7,-1,7677,2,0.8,0.8,0,0.0355032,0.0355032,0
7930,-7,-4,7699,3,0.8,0.8,0,0,0,0
7931,-7,-5,7797,4,0.8,0.8,0,0,0,0
7932,-7,-5,7869,4,0.8,0.8,0,0.0478529,0.0478529,0
7933,-7,-3,7806,2,0.8,0.8,0,0,0,0
7934,-7,0,7671,3,0.8,0.8,0,0,0,0
7935,-7,-2,7795,2,0.8,0.8,0,0,0,0
7936,-7,-1,7841,2,0.8,0.8,0,0.0126705,0.0308484,0
7937,-7,-6,7759,2,0.8,0.8,0,0,0.000433435,0
7938,-7,-11,7803,3,0.8,0.8,0,2.98044e-06,2.98044e-06,0
7939,-7,-3,7703,3,0.8,0.8,0,0,0,0
7940,-7,-4,7776,2,0.8,0.8,0,0,0.0181779,0
7941,-7,-3,7806,2,0.8,0.8,0,0,0,0
7942,-7,-6,7461,1,0.8,0.8,0,0,0,0
7943,-7,-4,7682,3,0.8,0.8,0,0,0,0
7944,-7,-6,7625,3,0.8,0.8,0,0.0661051,0.0661051,0
7945,-7,-6,7840,4,0.8,0.8,0,0,0.0161811,0
7946,-7,-2,7731,2,0.8,0.8,0,0,0,0
7947,-7,-5,7461,1,0.8,0.8,0,0,0,0
7948,-7,-5,7609,2,0.8,0.8,0,0.00177579,0.0231917,0
7949,-7,-3,7831,2,0.8,0.8,0,0,0,0
7950,-7,-4,7689,3,0.8,0.8,0,0,0,0
7951,-7,-6,7694,2,0.8,0.8,0,0,0,0
7952,-7,-5,7540,1,0.8,0.8,0,0,0.0189139,0
7953,-7,-5,7778,4,0.8,0.8,0,0,0.0211984,0
7954,-7,-4,7725,3,0.8,0.8,0,0.0588578,0.0588578,0
7955,-7,-6,7724,4,0.8,0.8,0,0,0,0
7956,-7,-1,7771,2,0.8,0.8,0,0,0,0
7957,-7,-5,7701,3,0.8,0.8,0,0,0,0
7958,-7,-5,7862,2,0.8,0.8,0,0,0,0
7959,-7,-1,7617,3,0.8,0.8,0,0.00412104,0.00598111,0
7960,-7,-6,7866,2,0.8,0.8,0,0,0,0
7961,-7,-5,7857,4,0.8,0.8,0,0,0,0
7962,-7,-2,7815,3,0.8,0.8,0,0.0236207,0.104265,0
7963,-7,-4,7822,3,0.8,0.8,0,0,0,0
7964,-7,-4,7717,2,0.8,0.8,0,0.0851764,0.0851764,0
7965,-7,-6,7679,2,0.8,0.8,0,0,0,0
7966,-7,-4,7538,1,0.8,0.8,0,0,0,0
7967,-7,-5,7698,3,0.8,0.8,0,0,0,0
7968,-7,-6,7821,2,0.8,0.8,0,0,0,0
7969,-7,-6,7723,2,0.8,0.8,0,0,0.0189139,0
7970,-7,-3,7699,3,0.8,0.8,0,0,0,0
7971,-7,-5,7705,2,0.8,0.8,0,0,0.0230017,0
7972,-7,-6,7844,3,0.8,0.8,0,0,0.00951169,0
7973,-7,-11,7825,4,0.8,0.8,0,0.00542767,0.00542767,0
7974,-7,-3,7656,2,0.8,0.8,0,0,0.0213689,0
7975,-7,-4,7750,4,0.8,0.8,0,0,0,0
7976,-7,-6,7698,3,0.8,0.8,0,0,0,0
7977,-7,-6,7763,2,0.8,0.8,0,0,0.00125422,0
7978,-7,-3,7490,1,0.8,0.8,0,0.0779228,0.0779228,0
7979,-7,-4,7601,2,0.8,0.8,0,0,0.0112789,0
7980,-7,-4,7658,2,0.8,0.8,0,0,0,0
7981,-7,-4,7813,3,0.8,0.8,0,0.0149077,0.0149077,0
7982,-7,-3,7459,1,0.8,0.8,0,0,0,0
7983,-7,-6,7643,2,0.8,0.8,0,0,0,0
7984,-7,-2,7861,3,0.8,0.8,0,0.0234941,0.0234941,0
7985,-7,-5,7735,4,0.8,0.8,0,0,0,0
7986,-7,-4,7525,1,0.8,0.8,0,0.0390411,0.0468468,0
7987,-7,0,7732,4,0.8,0.8,0,0,0,0
7988,-7,-4,7540,1,0.8,0.8,0,0.0229827,0.0418966,0
7989,-7,0,7795,2,0.8,0.8,0,0,0,0
7990,-7,-6,7769,2,0.8,0.8,0,0,0,0
7991,-7,-6,7559,2,0.8,0.8,0,0,0,0
7992,-7,-5,7677,2,0.8,0.8,0,0,0,0
7993,-7,-6,7559,2,0.8,0.8,0,0.0389066,0.0389066,0
7994,-7,-4,7783,4,0.8,0.8,0,0.00231585,0.00231585,0
7995,-7,-5,7830,3,0.8,0.8,0,0.0294916,0.0294916,0
7996,-7,0,7758,4,0.8,0.8,0,0,0,0
7997,-7,-4,7640,2,0.8,0.8,0,0,0,0
7998,-7,-6,7716,2,0.8,0.8,0,0,0,0
7999,-7,-2,7841,2,0.8,0.8,0,0,0.0181779,0
8000,-7,-6,7811,3,0.8,0.8,0,0,0,0
8001,-7,-6,7508,1,0.8,0.8,0,0,0,0
8002,-7,-5,7716,2,0.8,0.8,0,0,0,0
8003,-7,-6,7797,4,0.8,0.8,0,0,0,0
8004,-7,-5,7832,3,0.8,0.8,0,0,0.00261846,0
8005,-7,-4,7649,3,0.8,0.8,0,0,0,0
8006,-7,-6,7798,4,0.8,0.8,0,0,0,0
8007,-7,-6,7659,3,0.8,0.8,0,0,0.00413827,0
8008,-7,-11,7501,1,0.8,0.8,0,0.00913655,0.00913655,0
8009,-7,-2,7816,3,0.8,0.8,0,0,0,0
8010,-7,-6,7470,1,0.8,0.8,0,0,0,0
8011,-7,-5,7845,4,0.8,0.8,0,0,0,0
8012,-7,-5,7844,3,0.8,0.8,0,0,0.00951169,0
8013,-7,-5,7816,3,0.8,0.8,0,0,0,0
8014,-7,-2,7730,3,0.8,0.8,0,0.06612,0.06612,0
8015,-7,-5,7644,3,0.8,0.8,0,0,0,0
8016,-7,-5,7769,2,0.8,0.8,0,0,0,0
8017,-7,-5,7748,2,0.8,0.8,0,0,0,0
8018,-7,-6,7866,2,0.8,0.8,0,0,0,0
8019,-7,-6,7675,3,0.8,0.8,0,0,0,0
8020,-7,-11,7542,1,0.8,0.8,0,0.050939,0.0515996,0
8021,-7,-5,7654,2,0.8,0.8,0,0,0.0266834,0
8022,-7,-4,7618,2,0.8,0.8,0,0,0,0
8023,-7,-6,7798,4,0.8,0.8,0,0,0,0
8024,-7,-6,7735,4,0.8,0.8,0,0,0,0
8025,-7,-6,7857,4,0.8,0.8,0,0,0,0
8026,-7,-6,7673,3,0.8,0.8,0,0,0,0
8027,-7,-6,7736,3,0.8,0.8,0,0.0247288,0.0247288,0
8028,-7,-6,7849,3,0.8,0.8,0,0,0,0
8029,-7,-4,7865,2,0.8,0.8,0,0,0,0
8030,-7,-2,7860,2,0.8,0.8,0,0.0443191,0.0443191,0
8031,-7,-1,7732,4,0.8,0.8,0,0,0,0
8032,-7,-5,7797,4,0.8,0.8,0,0,0,0
8033,-7,-4,7617,3,0.8,0.8,0,0,0.00186007,0
8034,-7,0,7819,3,0.8,0.8,0,0.00150139,0.0229173,0
8035,-7,0,7784,3,0.8,0.8,0,0.0463753,0.0489937,0
8036,-7,-11,7525,1,0.8,0.8,0,0.0213648,0.0291705,0
8037,-7,-6,7833,4,0.8,0.8,0,0,0,0
8038,-7,-3,7565,2,0.8,0.8,0,0,0,0
8039,-7,-2,7730,3,0.8,0.8,0,0,0,0
8040,-7,-6,7701,3,0.8,0.8,0,0,0,0
8041,-7,-6,7779,2,0.8,0.8,0,0,0,0
8042,-7,-2,7666,3,0.8,0.8,0,0,0.0272042,0
8043,-7,-3,7587,2,0.8,0.8,0,0,0,0
8044,-7,-6,7805,3,0.8,0.8,0,0,0.00586638,0
8045,-7,-3,7798,4,0.8,0.8,0,0,0,0
8046,-7,-5,7774,4,0.8,0.8,0,0,0,0
8047,-7,-6,7651,2,0.8,0.8,0,0.01317,0.01317,0
8048,-7,-6,7720,2,0.8,0.8,0,0,0,0
8049,-7,-6,7574,2,0.8,0.8,0,0,0,0
8050,-7,-6,7541,1,0.8,0.8,0,0,0,0
8051,-7,-6,7778,4,0.8,0.8,0,0,0.0211984,0
8052,-7,-1,7673,3,0.8,0.8,0,0,0,0
8053,-7,-5,7587,2,0.8,0.8,0,0,0,0
8054,-6,-5,7759,2,0.8,0.8,0,0,0.000433435,0
8055,-6,0,7491,1,0.8,0.8,0,0,0,0
8056,-6,-2,7815,3,0.8,0.8,0,0.0138989,0.0945433,0
8057,-6,-5,7805,3,0.8,0.8,0,0,0.00586638,0
8058,-6,-3,7929,3,0.8,0.8,0,0,0,0
8059,-6,-4,7688,3,0.8,0.8,0,0.00725852,0.00725852,0
8060,-6,0,7769,2,0.8,0.8,0,0,0,0
8061,-6,-1,7896,4,0.8,0.8,0,0.0277638,0.0277638,0
8062,-6,-2,7870,4,0.8,0.8,0,0.00407639,0.00407639,0
8063,-6,-5,7903,3,0.8,0.8,0,0,0.0307965,0
8064,-6,-4,8020,2,0.8,0.8,0,0,0.043482,0
8065,-6,-11,7870,4,0.8,0.8,0,0,0,0
8066,-6,-4,7775,4,0.8,0.8,0,0.00591895,0.00591895,0
8067,-6,-2,7854,4,0.8,0.8,0,0.0207529,0.0251352,0
8068,-6,-3,8000,4,0.8,0.8,0,0.0171471,0.0171471,0
8069,-6,-5,7609,2,0.8,0.8,0,0,0.0214159,0
8070,-6,-5,7769,2,0.8,0.8,0,0,0,0
8071,-6,-4,7740,2,0.8,0.8,0,0,0.0268584,0
8072,-6,-5,8019,4,0.8,0.8,0,0,0,0
8073,-6,-5,7669,2,0.8,0.8,0,0,0.00952652,0
8074,-6,-4,7825,4,0.8,0.8,0,0,0,0
8075,-6,-5,7595,2,0.8,0.8,0,0,0,0
8076,-6,-11,8007,4,0.8,0.8,0,0.0116968,0.015835,0
8077,-6,-2,7464,1,0.8,0.8,0,0,0,0
8078,-6,-1,7630,2,0.8,0.8,0,0.00766858,0.00766858,0
8079,-6,-5,7814,4,0.8,0.8,0,0,0,0
8080,-6,-11,7754,3,0.8,0.8,0,0.00777532,0.00777532,0
8081,-6,-5,7677,2,0.8,0.8,0,0,0,0
8082,-6,-3,7918,3,0.8,0.8,0,0.00591015,0.0357575,0
8083,-6,-5,7698,3,0.8,0.8,0,0.0188953,0.0188953,0
8084,-6,-11,7951,3,0.8,0.8,0,0,0,0
8085,-6,-5,7651,2,0.8,0.8,0,0,0.0302353,0
8086,-6,-5,7955,5,0.8,0.8,0,0,0,0
8087,-6,-11,7911,3,0.8,0.8,0,0,0,0
8088,-6,-4,7761,2,0.8,0.8,0,0,0,0
8089,-6,-5,7723,2,0.8,0.8,0,0,0.0189139,0
8090,-6,-5,7948,3,0.8,0.8,0,0,0.0214159,0
8091,-6,-4,7999,3,0.8,0.8,0,0,0.0181779,0
8092,-6,-3,7597,2,0.8,0.8,0,0,0.0995158,0
8093,-6,-11,7940,3,0.8,0.8,0,0,0.0181779,0
8094,-6,-1,8022,3,0.8,0.8,0,0,0,0
8095,-6,-4,7625,3,0.8,0.8,0,0.0175294,0.0175294,0
8096,-6,-5,7789,3,0.8,0.8,0,0,0.0220718,0
8097,-6,-4,7491,1,0.8,0.8,0,0,0,0
8098,-6,-4,7701,3,0.8,0.8,0,0,0,0
8099,-6,-5,7815,3,0.8,0.8,0,0,0.0806443,0
8100,-6,-5,7866,2,0.8,0.8,0,0,0,0
8101,-6,-6,7724,4,0.8,0.8,0,0,0,0
8102,-6,-1,7656,2,0.8,0.8,0,0.00787264,0.0292416,0
8103,-6,-4,7809,3,0.8,0.8,0,0,0,0
8104,-6,-5,7540,1,0.8,0.8,0,0,0.0189139,0
8105,-6,-2,7587,2,0.8,0.8,0,0,0,0
8106,-6,-4,7861,3,0.8,0.8,0,0,0,0
8107,-6,-2,7648,2,0.8,0.8,0,0,0,0
8108,-6,-2,7931,5,0.8,0.8,0,0.00933957,0.00933957,0
8109,-6,-4,7765,3,0.8,0.8,0,0,0,0
8110,-6,-3,7890,4,0.8,0.8,0,0,0.0457138,0
8111,-6,-3,8050,2,0.8,0.8,0,0,0,0
8112,-6,-5,7819,3,0.8,0.8,0,0,0.0214159,0
8113,-6,-1,7637,3,0.8,0.8,0,0,0.00579961,0
8114,-6,-2,7559,2,0.8,0.8,0,0.057171,0.057171,0
8115,-6,-4,7673,3,0.8,0.8,0,0,0,0
8116,-6,0,7711,2,0.8,0.8,0,0.00522929,0.00526775,0
8117,-6,-11,7811,3,0.8,0.8,0,0.0715316,0.0715316,0
8118,-6,-2,7792,2,0.8,0.8,0,0,0.0189139,0
8119,-6,-11,7807,4,0.8,0.8,0,0.0289752,0.0289752,0
8120,-6,0,7882,3,0.8,0.8,0,0.00569449,0.00569449,0
8121,-6,-5,7882,3,0.8,0.8,0,0,0,0
8122,-6,-5,7947,2,0.8,0.8,0,0,0,0
8123,-6,-1,8041,3,0.8,0.8,0,0,0,0
8124,-6,-1,7644,3,0.8,0.8,0,0.0106774,0.0106774,0
8125,-6,-5,7959,4,0.8,0.8,0,0,0.00186007,0
8126,-6,-1,7731,2,0.8,0.8,0,0.0688829,0.0688829,0
8127,-6,-5,7838,3,0.8,0.8,0,0,0,0
8128,-6,-4,7504,1,0.8,0.8,0,0,0,0
8129,-6,-4,7454,1,0.8,0.8,0,0,0.00363711,0
8130,-6,-5,8017,3,0.8,0.8,0,0,0,0
8131,-6,-11,7892,3,0.8,0.8,0,0.0130807,0.0130807,0
8132,-6,-3,7551,1,0.8,0.8,0,0,0,0
8133,-6,-5,8014,4,0.8,0.8,0,0,0.0233965,0
8134,-6,0,7978,2,0.8,0.8,0,0.0792199,0.0792199,0
8135,-6,-4,7894,3,0.8,0.8,0,0,0.00951169,0
8136,-6,-5,8015,4,0.8,0.8,0,0,0,0
8137,-6,-2,8042,4,0.8,0.8,0,0,0.0272042,0
8138,-6,-5,7738,4,0.8,0.8,0,0,0,0
8139,-6,-4,7633,2,0.8,0.8,0,0,0,0
8140,-6,-4,7898,4,0.8,0.8,0,0,0,0
8141,-6,-5,7992,3,0.8,0.8,0,0,0,0
8142,-6,-3,7921,3,0.8,0.8,0,0,0.0181779,0
8143,-6,-3,7788,3,0.8,0.8,0,0,0.0591172,0
8144,-6,-3,7812,4,0.8,0.8,0,0,0,0
8145,-6,-5,7680,2,0.8,0.8,0,0,0,0
8146,-6,-5,7897,4,0.8,0.8,0,0,0,0
8147,-6,-3,7979,3,0.8,0.8,0,0.0530659,0.0643448,0
8148,-6,-1,7924,3,0.8,0.8,0,0.000462257,0.000462257,0
8149,-6,-5,7774,4,0.8,0.8,0,0,0,0
8150,-6,-3,7817,4,0.8,0.8,0,0,0,0
8151,-6,-2,7633,2,0.8,0.8,0,0,0,0
8152,-6,-11,7977,3,0.8,0.8,0,0.000353608,0.00160783,0
8153,-6,-4,7834,4,0.8,0.8,0,0,0,0
8154,-6,-4,7716,2,0.8,0.8,0,0.0265077,0.0265077,0
8155,-6,-5,7919,5,0.8,0.8,0,0,0,0
8156,-6,-5,7572,2,0.8,0.8,0,0,0.0220718,0
8157,-6,-11,7655,3,0.8,0.8,0,0,0,0
8158,-6,-5,7958,3,0.8,0.8,0,0,0,0
8159,-6,-2,7868,2,0.8,0.8,0,0.028378,0.028378,0
8160,-6,-2,7772,4,0.8,0.8,0,0,0,0
8161,-6,-4,7969,3,0.8,0.8,0,0,0.0189139,0
8162,-6,-3,7845,4,0.8,0.8,0,0,0,0
8163,-6,-5,7932,5,0.8,0.8,0,0,0,0
8164,-6,-11,7681,3,0.8,0.8,0,0,0,0
8165,-6,-2,7773,4,0.8,0.8,0,0.060492,0.060492,0
8166,-6,-3,7911,3,0.8,0.8,0,0,0,0
8167,-6,-5,7841,2,0.8,0.8,0,0,0.0181779,0
8168,-6,-4,7988,2,0.8,0.8,0,0.0382559,0.0571698,0
8169,-6,-1,7565,2,0.8,0.8,0,0,0,0
8170,-6,-11,8022,3,0.8,0.8,0,0.049023,0.049023,0
8171,-6,-5,7920,5,0.8,0.8,0,0,0,0
8172,-6,-5,7754,3,0.8,0.8,0,0,0,0
8173,-6,-4,7609,2,0.8,0.8,0,0,0.0214159,0
8174,-6,-5,7845,4,0.8,0.8,0,0,0,0
8175,-6,-5,7961,5,0.8,0.8,0,0,0,0
8176,-6,-3,7595,2,0.8,0.8,0,0,0,0
8177,-6,-4,7914,4,0.8,0.8,0,0,0,0
8178,-6,-11,7795,2,0.8,0.8,0,0,0,0
8179,-6,-3,7972,4,0.8,0.8,0,0.0474363,0.056948,0
8180,-6,-3,7802,2,0.8,0.8,0,0,0,0
8181,-6,-2,8020,2,0.8,0.8,0,0,0.043482,0
8182,-6,0,7983,3,0.8,0.8,0,0.0575111,0.0575111,0
8183,-6,-5,7888,3,0.8,0.8,0,0,0.0214159,0
8184,-6,-4,7631,3,0.8,0.8,0,0.013884,0.013884,0
8185,-6,-11,7488,1,0.8,0.8,0,0.00583594,0.0152191,0
8186,-6,-2,7882,3,0.8,0.8,0,0,0,0
8187,-6,-1,8047,3,0.8,0.8,0,0,0.01317,0
8188,-6,-5,7518,1,0.8,0.8,0,0,0,0
8189,-6,-1,7946,3,0.8,0.8,0,0.00455632,0.00455632,0
8190,-6,-4,7949,3,0.8,0.8,0,0,0,0
8191,-6,-4,7943,4,0.8,0.8,0,0,0,0
8192,-6,-4,7961,5,0.8,0.8,0,0,0,0
8193,-6,0,7866,2,0.8,0.8,0,0,0,0
8194,-6,-5,7571,2,0.8,0.8,0,0,0,0
8195,-6,-3,7730,3,0.8,0.8,0,0,0,0
8196,-6,-5,8015,4,0.8,0.8,0,0,0,0
8197,-6,-4,7689,3,0.8,0.8,0,0,0,0
8198,-6,-1,7793,4,0.8,0.8,0,0.012002,0.012002,0
8199,-6,-4,7958,3,0.8,0.8,0,0,0,0
8200,-6,-2,7694,2,0.8,0.8,0,0.0201333,0.0201333,0
8201,-6,-11,7754,3,0.8,0.8,0,0.127997,0.127997,0
8202,-6,-11,7689,3,0.8,0.8,0,0,0,0
8203,-6,-5,7657,3,0.8,0.8,0,0,0,0
8204,-6,-5,7758,4,0.8,0.8,0,0,0,0
8205,-6,-3,7861,3,0.8,0.8,0,0,0,0
8206,-6,-3,7826,3,0.8,0.8,0,0,0,0
8207,-6,-5,7821,2,0.8,0.8,0,0,0,0
8208,-6,-5,7508,1,0.8,0.8,0,0,0,0
8209,-6,-5,7637,3,0.8,0.8,0,0,0.00579961,0
8210,-6,0,7945,5,0.8,0.8,0,0.0167598,0.0329409,0
8211,-6,-4,7619,3,0.8,0.8,0,0.00626998,0.0880274,0
8212,-6,0,7872,3,0.8,0.8,0,0,0.0307965,0
8213,-6,-5,8046,5,0.8,0.8,0,0,0,0
8214,-6,-2,7727,3,0.8,0.8,0,0.00367629,0.00367629,0
8215,-6,-5,7816,3,0.8,0.8,0,0,0,0
8216,-6,-5,7649,3,0.8,0.8,0,0,0,0
8217,-6,-5,7617,3,0.8,0.8,0,0,0.00186007,0
8218,-6,0,7912,4,0.8,0.8,0,0.000388714,0.00668771,0
8219,-6,-4,7828,3,0.8,0.8,0,0,0,0
8220,-6,-11,8035,4,0.8,0.8,0,0.0209408,0.0235593,0
8221,-6,-5,7790,4,0.8,0.8,0,0,0,0
8222,-6,-5,7912,4,0.8,0.8,0,0,0.006299,0
8223,-6,-5,7952,2,0.8,0.8,0,0,0.0189139,0
8224,-6,-5,7654,2,0.8,0.8,0,0,0.0266834,0
8225,-6,-2,7873,2,0.8,0.8,0,0,0.00880223,0
8226,-6,-11,7975,5,0.8,0.8,0,0,0,0
8227,-6,-5,8046,5,0.8,0.8,0,0.027207,0.027207,0
8228,-6,-5,7775,4,0.8,0.8,0,0,0,0
8229,-6,-4,7909,4,0.8,0.8,0,0,0.0324312,0
8230,-6,-3,7827,4,0.8,0.8,0,0,0,0
8231,-6,-4,8042,4,0.8,0.8,0,0.0253752,0.0525794,0
8232,-6,-4,8014,4,0.8,0.8,0,0,0.0233965,0
8233,-6,-4,7987,5,0.8,0.8,0,0.0108974,0.0108974,0
8234,-6,-5,8039,4,0.8,0.8,0,0,0,0
8235,-6,-3,7907,5,0.8,0.8,0,0.00625755,0.0224387,0
8236,-6,-2,7464,1,0.8,0.8,0,0,0,0
8237,-6,-5,7581,2,0.8,0.8,0,0,0,0
8238,-6,-3,7809,3,0.8,0.8,0,0,0,0
8239,-6,-5,7602,2,0.8,0.8,0,0,0.0230278,0
8240,-6,-4,7765,3,0.8,0.8,0,0,0,0
8241,-6,-4,7825,4,0.8,0.8,0,0,0,0
8242,-6,-1,7618,2,0.8,0.8,0,0,0,0
8243,-6,-5,7727,3,0.8,0.8,0,6.08648e-05,6.08648e-05,0
8244,-6,-5,7946,3,0.8,0.8,0,0,0,0
8245,-6,-4,7847,3,0.8,0.8,0,0,0,0
8246,-6,-2,7782,2,0.8,0.8,0,0,0.0356569,0
8247,-6,-5,7741,2,0.8,0.8,0,0,0,0
8248,-6,-11,7913,3,0.8,0.8,0,0,0,0
8249,-6,-5,8016,3,0.8,0.8,0,0,0,0
8250,-6,-5,7959,4,0.8,0.8,0,0,0.00186007,0
8251,-6,-5,7826,3,0.8,0.8,0,0,0,0
8252,-6,-11,8006,5,0.8,0.8,0,0,0,0
8253,-6,-11,7842,3,0.8,0.8,0,0.0046628,0.0046628,0
8254,-6,-3,7885,3,0.8,0.8,0,0,0.0135007,0
8255,-6,-2,7791,3,0.8,0.8,0,0,0,0
8256,-6,-5,7819,3,0.8,0.8,0,0.00289339,0.0243093,0
8257,-6,-5,8042,4,0.8,0.8,0,0.0270227,0.0542268,0
8258,-6,0,7734,4,0.8,0.8,0,0,0,0
8259,-6,-4,7461,1,0.8,0.8,0,0,0,0
8260,-6,-1,7592,2,0.8,0.8,0,0,0.00867905,0
8261,-6,-1,7913,3,0.8,0.8,0,0.0157249,0.0157249,0
8262,-6,-5,7912,4,0.8,0.8,0,0,0.006299,0
8263,-6,-5,7938,4,0.8,0.8,0,0,0,0
8264,-6,-5,7711,2,0.8,0.8,0,0,3.84598e-05,0
8265,-6,-4,7950,4,0.8,0.8,0,0,0,0
8266,-6,-5,7732,4,0.8,0.8,0,0,0,0
8267,-6,-5,7866,2,0.8,0.8,0,0,0,0
8268,-6,-11,7819,3,0.8,0.8,0,0,0.0214159,0
8269,-6,-4,7939,4,0.8,0.8,0,0.0264373,0.0264373,0
8270,-6,-2,7931,5,0.8,0.8,0,0,0,0
8271,-6,-4,8009,4,0.8,0.8,0,0,0,0
8272,-6,-5,7877,3,0.8,0.8,0,0,0,0
8273,-6,-2,7902,3,0.8,0.8,0,0,0.00867905,0
8274,-6,-1,7461,1,0.8,0.8,0,0,0,0
8275,-6,-5,7913,3,0.8,0.8,0,0,0,0
8276,-6,-3,7592,2,0.8,0.8,0,0,0.00867905,0
8277,-6,-5,7958,3,0.8,0.8,0,0,0,0
8278,-6,-5,7946,3,0.8,0.8,0,0,0,0
8279,-6,-4,7962,4,0.8,0.8,0,0,0.104265,0
8280,-6,0,7905,5,0.8,0.8,0,0.01802,0.01802,0
8281,-6,-5,7731,2,0.8,0.8,0,0,0,0
8282,-6,-4,7924,3,0.8,0.8,0,0.0399446,0.0399446,0
8283,-6,-3,7660,2,0.8,0.8,0,0.0107921,0.0107921,0
8284,-6,-2,7998,3,0.8,0.8,0,0,0,0
8285,-6,-5,7782,2,0.8,0.8,0,0,0.0356569,0
8286,-6,0,7778,4,0.8,0.8,0,0,0.0211984,0
8287,-6,-4,7643,2,0.8,0.8,0,0,0,0
8288,-6,-4,7883,3,0.8,0.8,0,0,0.0190672,0
8289,-6,-1,7751,4,0.8,0.8,0,0,0,0
8290,-6,-5,7974,3,0.8,0.8,0,0,0.0213689,0
8291,-6,-1,7783,4,0.8,0.8,0,0,0,0
8292,-6,-5,7819,3,0.8,0.8,0,0,0.0214159,0
8293,-6,-4,8051,5,0.8,0.8,0,0.0152211,0.0364195,0
8294,-6,-3,7902,3,0.8,0.8,0,0.00610523,0.0147843,0
8295,-6,-5,7969,3,0.8,0.8,0,0,0.0189139,0
8296,-6,-4,7609,2,0.8,0.8,0,0.0042379,0.0256538,0
8297,-6,-1,7814,4,0.8,0.8,0,0,0,0
8298,-6,-3,7521,1,0.8,0.8,0,0,0,0
8299,-6,-3,7938,4,0.8,0.8,0,0,0,0
8300,-6,-1,8016,3,0.8,0.8,0,0.0432511,0.0432511,0
8301,-6,-3,7780,2,0.8,0.8,0,0,0.0181779,0
8302,-5,-2,8114,3,0.8,0.8,0,0,0.000696887,0
8303,-5,-4,8198,5,0.8,0.8,0,0,0,0
8304,-5,-4,7866,2,0.8,0.8,0,0,0,0
8305,-5,-4,8178,3,0.8,0.8,0,0,0,0
8306,-5,-4,8246,3,0.8,0.8,0,0,0.0356569,0
8307,-5,-3,8095,4,0.8,0.8,0,0,0.0175294,0
8308,-5,-4,8295,4,0.8,0.8,0,0,0.0189139,0
8309,-5,-11,8055,2,0.8,0.8,0,0.0196458,0.0196458,0
8310,-5,-4,7933,3,0.8,0.8,0,0,0,0
